plan_id,carrier,plan_name,monthly_fee,data_gb,is_unlimited,voice_min,sms_count,qos_speed,category,benefits
핀다이렉트_LTE_09,핀다이렉트,[L] 핀다이렉트Z 11GB+,14000,60.0,1,999,999,3Mbps,LTE,"정상가 39,600원, 할인 7개월, 평점 4.2"
스마텔_LTE_12,스마텔,스마일 11GB+,14000,60.0,1,999,999,3Mbps,LTE,"정상가 40,700원, 할인 7개월, 평점 4.2"
모나_LTE_06,모나,부커스_11G+일2G,15950,60.0,1,999,999,3Mbps,LTE,"정상가 41,800원, 할인 7개월, 부커스 이용권 매월 제공, 더중앙플러스 구독권 매월 제공,  NFC 유심 무료 제공, 4대 편의점 최대 10.1%적립, 평점 4.4"
모나_LTE_07,모나,카카오이모티콘+_100G+5M,22990,100.0,1,999,999,5Mbps,LTE,"정상가 48,400원, 할인 7개월, 이모티콘플러스 구독권 매월 제공, 더중앙플러스 구독권 매월 제공,  NFC 유심 무료 제공, 4대 편의점 최대 10.1%적립, 평점 4.4"
KT스카이라이프_LTE_01,KT스카이라이프,모두 충분 100GB+(CU),38200,100.0,1,999,999,5Mbps,LTE,"S-머니 18만원(매월 3만원씩 6개월간), CU 연간 6만원 할인 평생 제공, 평점 4.5"
KT스카이라이프_LTE_02,KT스카이라이프,모두 충분 100GB+(모아진),38200,100.0,1,999,999,5Mbps,LTE,"기본 가입혜택 2만원, S-머니 12만원(매월 2만원씩 6개월간), 평점 4.5"
KT스카이라이프_LTE_03,KT스카이라이프,모두 충분 100GB+(밀리의서재),38300,100.0,1,999,999,5Mbps,LTE,"밀리의서재(매월11,900원)평생 구독권, 기본 가입혜택 2만원, S-머니 12만원(매월 2만원씩 6개월간), 평점 4.5"
스마텔_LTE_13,스마텔,후후 스마일 11GB+,14330,60.0,1,999,999,3Mbps,LTE,"정상가 41,030원, 할인 7개월, 평점 4.2"
고고모바일_LTE_14,고고모바일,LTE무제한 100GB+5M(CU20%할인),42020,100.0,1,999,999,5Mbps,LTE,"CU 20% 오프라인 결제할인, 3대 마트 상품권 2만원, 추가데이터 20GB 제공, KT유심&배송비 무료, 원스토리 3,000P 쿠폰 , 평점 4.2"
시월모바일_LTE_06,시월모바일,쿠폰팩베이직 통화기본11GB+매일2GB,17000,60.0,1,999,999,3Mbps,LTE,"정상가 41,860원, 할인 7개월, 12개월간 월 5000원씩(네이버페이 가능), 평점 4.5"
모나_LTE_08,모나,리타민_11G+일2G,16940,60.0,1,999,999,3Mbps,LTE,"정상가 41,800원, 할인 7개월, 리타민 이용권 매월 제공, 더중앙플러스 구독권 매월 제공,  NFC 유심 무료 제공, 4대 편의점 최대 10.1%적립, 평점 4.4"
시월모바일_LTE_07,시월모바일,쿠폰팩 통화기본100GB+,25000,100.0,1,999,999,5Mbps,LTE,"정상가 48,430원, 할인 7개월, 24개월간 월 5000원씩(네이버페이 가능), 평점 4.5"
스마텔_LTE_14,스마텔,CU 스위트 무제한 11GB+,19000,60.0,1,999,999,3Mbps,LTE,"정상가 40,700원, 할인 7개월, 평점 4.2"
스마텔_LTE_15,스마텔,스위트 11GB+(밀리의서재),19000,60.0,1,999,999,3Mbps,LTE,"정상가 41,800원, 할인 7개월, 평점 4.2"
KG모바일_LTE_08,KG모바일,"[일반] 통화, 데이터 마음대로 100GB+_24개월",26290,100.0,1,999,999,5Mbps,LTE,"정상가 47,300원, 할인 24개월, 일반 유심/배송비 무료, 유독 쿠폰(구글 AI Pro,도미노피자 할인), 평점 4.6"
이지모바일_LTE_16,이지모바일,이지 더 오래쓰는 무제한 100G+5,26400,100.0,1,999,999,5Mbps,LTE,"정상가 46,200원, 할인 24개월, 일반유심/배송비 무료, 평점 4.3"
이지모바일_LTE_17,이지모바일,이지 오래쓰는 무제한 100GB+5,26400,100.0,1,999,999,5Mbps,LTE,"정상가 46,200원, 할인 12개월, 일반유심/배송비 무료, 평점 4.3"
쉐이크모바일_LTE_08,쉐이크모바일,[모요only] 쉐이크 LTE 100GB+_CU,27400,100.0,1,999,999,5Mbps,LTE,"정상가 45,100원, 할인 12개월, 매월 1천원 요금할인 (팝테일 가입·인증), CU 20% 오프라인 결제할인, 3대 마트 상품권 2만원, SOLO결합(+20GB), 데이터쿠폰 20GB, 평점 4.3"
이지모바일_LTE_18,이지모바일,[NPAY1만원]EG 12무제한 100G+5(CU),26900,100.0,1,999,999,5Mbps,LTE,"정상가 44,550원, 할인 12개월, 네이버페이 10,000원, 네이버페이 10,000원, 5대 마트 상품권 2만원, 일반유심/배송비 무료, 평점 4.3"
KT스카이라이프_LTE_04,KT스카이라이프,모두 충분 100GB+(다이소_5000),41500,100.0,1,999,999,5Mbps,LTE,"기본 가입혜택 2만원, S-머니 12만원(매월 2만원씩 6개월간), 평점 4.5"
KT스카이라이프_LTE_05,KT스카이라이프,모두 충분 100GB+(올리브영_5000),41500,100.0,1,999,999,5Mbps,LTE,"기본 가입혜택 2만원, S-머니 12만원(매월 2만원씩 6개월간), 평점 4.5"
모나_LTE_09,모나,모나기본100G안심5,26510,100.0,1,999,999,5Mbps,LTE,"정상가 48,400원, 할인 24개월,  NFC 유심 무료 제공, 4대 편의점 최대 10.1%적립, 평점 4.4"
U+유모바일_LTE_05,U+유모바일,[평생할인] 7GB+/통화기본,15900,7.0,1,999,999,1Mbps,LTE,"매달 Npay 1.5만원(18만), 가족결합시 Npay 10% 혜택(다모아 결합), 12만원 혜택(매월 이마트24 5천원), 우리결합시, 데이터 5GB 추가 증정, 평점 4.4"
스마텔_LTE_16,스마텔,스위트 11GB+(다이소 3000),20400,60.0,1,999,999,3Mbps,LTE,"정상가 42,130원, 할인 7개월, 평점 4.2"
KT스카이라이프_LTE_06,KT스카이라이프,모두 충분 100GB+(Pay_5000),41700,100.0,1,999,999,5Mbps,LTE,"기본 가입혜택 2만원, S-머니 12만원(매월 2만원씩 6개월간), 평점 4.5"
KT스카이라이프_LTE_07,KT스카이라이프,모두 충분 100GB+(웨이브),41700,100.0,1,999,999,5Mbps,LTE,"기본 가입혜택 2만원, S-머니 12만원(매월 2만원씩 6개월간), 평점 4.5"
KT스카이라이프_LTE_08,KT스카이라이프,모두 충분 100GB+(지니뮤직),41700,100.0,1,999,999,5Mbps,LTE,"기본 가입혜택 2만원, S-머니 12만원(매월 2만원씩 6개월간), 평점 4.5"
인스모바일_LTE_04,인스모바일,[24개월] 인스 유심 스트롱 100GB+,28520,100.0,1,999,999,5Mbps,LTE,"정상가 47,000원, 할인 24개월, 평점 4.4"
이지모바일_LTE_19,이지모바일,[전기차]모두의충전 12무제한 100G+5,29350,100.0,1,999,999,5Mbps,LTE,"정상가 44,000원, 할인 12개월, 5대 마트 상품권 2만원, 일반유심/배송비 무료, 평점 4.3"
스마텔_LTE_17,스마텔,스위트 11GB+(다이소 5000),21400,60.0,1,999,999,3Mbps,LTE,"정상가 43,010원, 할인 7개월, 평점 4.2"
쉐이크모바일_LTE_09,쉐이크모바일,"[모요only] 쉐이크 LTE 100GB+_다이소 매 월 5,000원",30100,100.0,1,999,999,5Mbps,LTE,"정상가 47,300원, 할인 12개월, 매월 1천원 요금할인 (팝테일 가입·인증), 다이소 매월 5,000원 제공, 3대 마트 상품권 2만원, SOLO결합(+20GB), 데이터쿠폰 20GB, 평점 4.3"
슈가모바일_LTE_04,슈가모바일,Sugar 통화마음대로 11GB+매일2GB+,21070,60.0,1,999,999,3Mbps,LTE,"정상가 39,000원, 할인 24개월, 평점 4.6"
이야기모바일_LTE_07,이야기모바일,이야기스페셜 100GB+(24개월할인),28600,100.0,1,999,999,5Mbps,LTE,"정상가 46,200원, 할인 24개월, 네이버페이 5,000원, 평점 4.5"
이지모바일_LTE_20,이지모바일,이지 오래쓰는 무제한 71GB+3,21450,60.0,1,999,999,3Mbps,LTE,"정상가 39,600원, 할인 12개월, 일반유심/배송비 무료, 평점 4.3"
찬스모바일_LTE_06,찬스모바일,찬스12 11GB+일2GB+,21340,60.0,1,999,999,3Mbps,LTE,"정상가 39,050원, 할인 12개월, 유심/배송비 무료, 평점 4.5"
시월모바일_LTE_08,시월모바일,쿠폰팩 통화기본11GB+매일2GB,21000,60.0,1,999,999,3Mbps,LTE,"정상가 41,900원, 할인 7개월, 24개월간 월 5000원씩(네이버페이 가능), 평점 4.5"
스마텔_LTE_18,스마텔,[모요only] 스위트 7GB+(밀리의서재)(+10GB 24개월간 추가 제공),10000,7.0,1,999,999,1Mbps,LTE,"정상가 25,300원, 할인 7개월, 평점 4.2"
이지모바일_LTE_21,이지모바일,[NPAY1만원]EG 12무제한 11G+3(CU),21900,60.0,1,999,999,3Mbps,LTE,"정상가 39,600원, 할인 12개월, 네이버페이 10,000원, 네이버페이 10,000원, 5대 마트 상품권 2만원, 일반유심/배송비 무료, 평점 4.3"
핀다이렉트_LTE_10,핀다이렉트,[모요only] [K] 핀다이렉트Z Mini + 밀리의서재 _PIN,10000,7.0,1,999,999,1Mbps,LTE,"정상가 20,350원, 할인 7개월, 밀리의 서재 평생 무료 구독, 3대 마트 상품권 2만원, 데이터 매월 10GB 추가 제공 (24개월간), KT 데이터 결합 (추가데이터 5GB), 평점 4.2"
쉐이크모바일_LTE_10,쉐이크모바일,[모요only] 쉐이크 LTE 7GB+_밀리의서재,10000,7.0,1,999,999,1Mbps,LTE,"정상가 23,100원, 할인 7개월, 밀리의 서재 구독권 지급 이벤트, 매월 1천원 요금할인 (팝테일 가입·인증), 3대 마트 상품권 2만원, SOLO결합(+5GB), 데이터쿠폰 20GB, 데이터 매월 10GB 추가 증정(24개월), 평점 4.3"
쉐이크모바일_LTE_11,쉐이크모바일,[모요only] 쉐이크 LTE 7GB+_모아진 전자 구독,10000,7.0,1,999,999,1Mbps,LTE,"정상가 23,100원, 할인 7개월, 평점 4.3"
마블링_LTE_03,마블링,[모요only] 마블링 프라임 7GB+1Mbps,10000,7.0,1,999,999,1Mbps,LTE,"정상가 15,373원, 할인 7개월, 평점 4.3"
에르엘_LTE_05,에르엘,[모요only] 음성기본7GB+,10000,7.0,1,999,999,1Mbps,LTE,"정상가 19,580원, 할인 7개월, 평점 4.4"
에르엘_LTE_06,에르엘,음성기본7GB+,10000,7.0,1,999,999,1Mbps,LTE,"정상가 19,800원, 할인 7개월, 평점 4.4"
U+유모바일_LTE_06,U+유모바일,[다이소 12만] 7GB+,17800,7.0,1,999,999,1Mbps,LTE,"매달 Npay 5천원(6만), 가족결합시 Npay 10% 혜택(다모아 결합), 12만원 혜택(매월 다이소 5천원), 우리결합시, 데이터 5GB 추가 증정, 평점 4.4"
이지모바일_LTE_22,이지모바일,EG 무제한 7G+1(밀리의 서재)[매월 10GB 추가제공],10000,7.0,1,999,999,1Mbps,LTE,"정상가 22,000원, 할인 7개월, 밀리의 서재 이용권 제공, 5대 마트 상품권 2만원, 데이터 10GB 추가 증정, 일반유심/배송비 무료, 평점 4.3"
이지모바일_LTE_23,이지모바일,[Npay2만원]EG 무한 7G+1(NPAY3000),10000,7.0,1,999,999,1Mbps,LTE,"정상가 23,100원, 할인 7개월, 네이버페이 10,000원, 네이버페이 20,000원, 5대 마트 상품권 2만원, 데이터 10GB 추가 증정, 일반유심/배송비 무료, 평점 4.3"
찬스모바일_LTE_07,찬스모바일,[CH]100GB+5Mbps,48400,100.0,1,999,999,5Mbps,LTE,"유심/배송비 무료, 평점 4.5"
KG모바일_LTE_09,KG모바일,"[모빌카드 스페셜] 통화, 데이터 마음대로 7GB+",10010,7.0,1,999,999,1Mbps,LTE,"정상가 24,200원, 할인 7개월, 네이버페이 5,000원, 일반 유심/배송비 무료, 유독 쿠폰(구글 AI Pro,도미노피자 할인), 평점 4.6"
KG모바일_LTE_10,KG모바일,"[KG모바일 스페셜] 통화, 데이터 마음대로 7GB+",10010,7.0,1,999,999,1Mbps,LTE,"정상가 24,200원, 할인 7개월, 해피콘 상품권 5,000원, 일반 유심/배송비 무료, 유독 쿠폰(구글 AI Pro,도미노피자 할인), 평점 4.6"
U+유모바일_LTE_07,U+유모바일,빽다방 100잔 7GB+,17900,7.0,1,999,999,1Mbps,LTE,"매달 Npay 5천원(6만), 가족결합시 Npay 10% 혜택(다모아 결합), 빽다방 100잔 (25개월간 매월 4잔), 우리결합시, 데이터 5GB 추가 증정, 평점 4.4"
이지모바일_LTE_24,이지모바일,[전기차]모두의 충전 18무제한 100G+5(CU20%할인),31900,100.0,1,999,999,5Mbps,LTE,"정상가 47,850원, 할인 18개월, 5대 마트 상품권 2만원, 일반유심/배송비 무료, 평점 4.3"
이지모바일_LTE_25,이지모바일,이지 무제한 7G+1,10000,7.0,1,999,999,1Mbps,LTE,"정상가 20,900원, 할인 7개월, 일반유심/배송비 무료, 평점 4.3"
KT스카이라이프_LTE_09,KT스카이라이프,모두 충분 7GB+(모아진),16200,7.0,1,999,999,1Mbps,LTE,"기본 가입혜택 2만원, S-머니 6만원(매월 1만원씩 6개월간), 평점 4.5"
KT스카이라이프_LTE_10,KT스카이라이프,모두 충분 7GB+(밀리의서재),16200,7.0,1,999,999,1Mbps,LTE,"밀리의서재(매월11,900원)평생 구독권, 기본 가입혜택 2만원, S-머니 6만원(매월 1만원씩 6개월간), 평점 4.5"
스마텔_LTE_19,스마텔,스마트 7GB+,10000,7.0,1,999,999,1Mbps,LTE,"정상가 24,200원, 할인 7개월, 평점 4.2"
시월모바일_LTE_09,시월모바일,[모요only] 시월 무제한 7GB+1Mbps,10000,7.0,1,999,999,1Mbps,LTE,"정상가 15,373원, 할인 7개월, 네이버페이 10,000원, 평점 4.5"
U+유모바일_LTE_08,U+유모바일,[쿠팡이츠 12만] 7GB+/통화기본,18400,7.0,1,999,999,1Mbps,LTE,"매달 Npay 5천원(6만), 가족결합시 Npay 10% 혜택(다모아 결합), 매달 쿠팡이츠 1만원(12만), 평점 4.4"
시월모바일_LTE_10,시월모바일,시월 무제한 7GB+1Mbps,10000,7.0,1,999,999,1Mbps,LTE,"정상가 19,900원, 할인 7개월, 네이버페이 10,000원, 평점 4.5"
KG모바일_LTE_11,KG모바일,"[일반] 통화, 데이터 마음대로 11GB+_24개월",23210,60.0,1,999,999,3Mbps,LTE,"정상가 41,800원, 할인 24개월, 일반 유심/배송비 무료, 유독 쿠폰(구글 AI Pro,도미노피자 할인), 평점 4.6"
이야기모바일_LTE_08,이야기모바일,이야기 라이트S 7GB+,10000,7.0,1,999,999,1Mbps,LTE,"정상가 24,200원, 할인 7개월, 네이버페이 5,000원, 평점 4.5"
U+유모바일_LTE_09,U+유모바일,교보문고 북 플러스알파 71GB+,33500,60.0,1,999,999,3Mbps,LTE,"매달 전자책 1권(24개월 간 지급), 세계문학전집 100권, 매달 영화할인권 2매(12개월 간 지급), 가족결합시 Npay 10% 혜택(다모아 결합), 우리결합시, 데이터 20GB 추가 증정, 평점 4.4"
모나_LTE_10,모나,수다맘껏데이터7G+,10010,7.0,1,999,999,1Mbps,LTE,"정상가 22,000원, 할인 7개월,  NFC 유심 무료 제공, 4대 편의점 최대 10.1%적립, 평점 4.4"
스마텔_LTE_20,스마텔,후후 스마트 7GB+,10330,7.0,1,999,999,1Mbps,LTE,"정상가 24,530원, 할인 7개월, 평점 4.2"
LG헬로모바일_LTE_01,LG헬로모바일,DATA 걱정없는 유심 7GB,15900,7.0,1,999,999,1Mbps,LTE,"가입사은품 3만원, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
이지모바일_LTE_26,이지모바일,이지 더 오래쓰는 무제한 11G+3,23430,60.0,1,999,999,3Mbps,LTE,"정상가 39,600원, 할인 24개월, 일반유심/배송비 무료, 평점 4.3"
스마텔_LTE_21,스마텔,스위트 7GB+(올영 3000),11400,7.0,1,999,999,1Mbps,LTE,"정상가 25,630원, 할인 7개월, 평점 4.2"
스마텔_LTE_22,스마텔,스위트 7GB+(다이소 3000),11400,7.0,1,999,999,1Mbps,LTE,"정상가 25,630원, 할인 7개월, 평점 4.2"
U+유모바일_LTE_10,U+유모바일,다성비 (71GB+/통화기본),33990,60.0,1,999,999,3Mbps,LTE,"가족결합시 Npay 10% 혜택(다모아 결합), 매달 다이소 5천원 상품권 지급(12개월), 우리결합시, 데이터 20GB 추가 증정, 평점 4.4"
U+유모바일_LTE_11,U+유모바일,[올리브영 12만원] 71GB+,33990,60.0,1,999,999,3Mbps,LTE,"매달 Npay 1.5만원(18만), 가족결합시 Npay 10% 혜택(다모아 결합), 올리브영 12만원 혜택, 우리결합시, 데이터 20GB 추가 증정, 평점 4.4"
인스모바일_LTE_05,인스모바일,[12개월]인스 유심 올프리 7GB+,11000,7.0,1,999,999,1Mbps,LTE,"정상가 20,900원, 할인 12개월, 평점 4.4"
이지모바일_LTE_27,이지모바일,[전기차]모두의충전 12무제한 7G+1,11200,7.0,1,999,999,1Mbps,LTE,"정상가 19,800원, 할인 12개월, 5대 마트 상품권 2만원, 데이터 10GB 추가 증정, 일반유심/배송비 무료, 평점 4.3"
리브모바일_LTE_01,리브모바일,LTE 무제한 100GB+ ,47300,100.0,1,999,999,5Mbps,LTE,평점 4.3
찬스모바일_LTE_08,찬스모바일,찬스12 7GB+,10990,7.0,1,999,999,1Mbps,LTE,"정상가 19,800원, 할인 12개월, 유심/배송비 무료, 평점 4.5"
이지모바일_LTE_28,이지모바일,[전기차]모두의충전 12무제한 11G+3,24350,60.0,1,999,999,3Mbps,LTE,"정상가 37,400원, 할인 12개월, 5대 마트 상품권 2만원, 일반유심/배송비 무료, 평점 4.3"
이지모바일_LTE_29,이지모바일,[전기차]모두의 충전 18무제한 7G+1(밀리의 서재),11390,7.0,1,999,999,1Mbps,LTE,"정상가 25,850원, 할인 18개월, 밀리의 서재 이용권 제공, 5대 마트 상품권 2만원, 데이터 10GB 추가 증정, 일반유심/배송비 무료, 평점 4.3"
U+유모바일_LTE_12,U+유모바일,빽다방 100잔 71GB+,34500,60.0,1,999,999,3Mbps,LTE,"매달 Npay 1.5만원(18만), 가족결합시 Npay 10% 혜택(다모아 결합), 빽다방 100잔 (25개월간 매월 4잔), 우리결합시, 데이터 20GB 추가 증정, 평점 4.4"
시월모바일_LTE_11,시월모바일,쿠폰팩베이직 통화기본7GB+,11000,7.0,1,999,999,1Mbps,LTE,"정상가 22,000원, 할인 7개월, 12개월간 월 5000원씩(네이버페이 가능), 평점 4.5"
인스모바일_LTE_06,인스모바일,[12개월]인스 유심 스트롱 11GB+,24700,60.0,1,999,999,3Mbps,LTE,"정상가 37,900원, 할인 12개월, 평점 4.4"
U+유모바일_LTE_13,U+유모바일,[다이소 12만] 71GB+,34890,60.0,1,999,999,3Mbps,LTE,"매달 Npay 1.5만원(18만), 가족결합시 Npay 10% 혜택(다모아 결합), 12만원 혜택(매월 다이소 5천원), 우리결합시, 데이터 20GB 추가 증정, 평점 4.4"
U+유모바일_LTE_14,U+유모바일,[GS25 12만] 71GB+/통화기본,34900,60.0,1,999,999,3Mbps,LTE,"매달 Npay 1.5만원(18만), 가족결합시 Npay 10% 혜택(다모아 결합), 12만원 혜택(매월 GS25 5천원), 우리결합시, 데이터 20GB 추가 증정, 평점 4.4"
모나_LTE_11,모나,NA알뜰11G+일2G+3Mbps,23870,60.0,1,999,999,3Mbps,LTE,"정상가 39,600원, 할인 24개월,  NFC 유심 무료 제공, 4대 편의점 최대 10.1%적립, 평점 4.4"
KT스카이라이프_LTE_11,KT스카이라이프,모두 충분 7GB+(Pay_3000),17600,7.0,1,999,999,1Mbps,LTE,"기본 가입혜택 2만원, S-머니 6만원(매월 1만원씩 6개월간), 평점 4.5"
인스모바일_LTE_07,인스모바일,[24개월] 인스 유심 스트롱 11GB+,24920,60.0,1,999,999,3Mbps,LTE,"정상가 39,000원, 할인 24개월, 평점 4.4"
고고모바일_LTE_15,고고모바일,[모요only] 무제한 7GB+1M(올리브영 5000원),12000,7.0,1,999,999,1Mbps,LTE,"정상가 22,000원, 할인 7개월, 올리브영 상품권 매월 5,000원 제공, 3대 마트 상품권 2만원, 추가데이터 5GB 제공, 데이터 매월 10GB 추가 증정 (24개월간), KT유심&배송비 무료, 원스토리 3,000P 쿠폰 , 데이터쿠폰 20GB x 3회, 평점 4.2"
고고모바일_LTE_16,고고모바일,[모요only] 무제한 7GB+1M(다이소 5000원),12000,7.0,1,999,999,1Mbps,LTE,"정상가 22,000원, 할인 7개월, 다이소상품권 매월 5,000원 제공, 3대 마트 상품권 2만원, 추가데이터 5GB 제공, 데이터 매월 10GB 추가 증정 (24개월간), KT유심&배송비 무료, 원스토리 3,000P 쿠폰 , 데이터쿠폰 20GB x 3회, 평점 4.2"
고고모바일_LTE_17,고고모바일,[모요only] 무제한 7GB+1M(매월 네이버페이5000P),12000,7.0,1,999,999,1Mbps,LTE,"정상가 22,000원, 할인 7개월, 네이버페이 매월 5,000P 제공, 3대 마트 상품권 2만원, 원스토리 3,000P 쿠폰 , 데이터쿠폰 20GB x 3회, 평점 4.2"
핀다이렉트_LTE_11,핀다이렉트,[L] 핀다이렉트Z 7GB+,10000,7.0,1,999,999,1Mbps,LTE,"정상가 22,000원, 할인 7개월, 평점 4.2"
스마텔_LTE_23,스마텔,스마일 7GB+,10000,7.0,1,999,999,1Mbps,LTE,"정상가 24,200원, 할인 7개월, 평점 4.2"
